time_since_trigger,rollback,capacity_multiplier,n.val,mean,median,q5,q95,time_since_trigger_wks
-13,pr2,0.6,88,1.22864011336683,1.226281581263,1.17885243912149,1.28597064337844,-1.85714285714286
-13,pr4,0.6,95,1.22531113561369,1.22690583500156,1.17257104869621,1.28020003936927,-1.85714285714286
-13,pr6,0.6,95,1.22255315315939,1.22309689242974,1.17321923924267,1.27955936627232,-1.85714285714286
-13,pr8,0.6,90,1.23825732868606,1.23680276348861,1.18877209974592,1.29922867005985,-1.85714285714286
-12,pr2,0.6,88,1.22281384333502,1.22136141911123,1.17161749230096,1.27443390298308,-1.71428571428571
-12,pr4,0.6,95,1.21579841173732,1.21375127420397,1.16294130298446,1.26353111712517,-1.71428571428571
-12,pr6,0.6,95,1.20915251526124,1.20667827926118,1.15684471410119,1.26018558934939,-1.71428571428571
-12,pr8,0.6,90,1.22210133272356,1.22136372929407,1.16769128393101,1.27122864655707,-1.71428571428571
-11,pr2,0.6,88,1.2156659217231,1.21702853904445,1.16338760482729,1.26094204380193,-1.57142857142857
-11,pr4,0.6,95,1.20354964463444,1.20483380713868,1.15022771754756,1.2448432460033,-1.57142857142857
-11,pr6,0.6,95,1.19137003587802,1.19214380386493,1.13972787332324,1.23287953014354,-1.57142857142857
-11,pr8,0.6,90,1.19863103364387,1.20202395566803,1.13906128003775,1.24321574966709,-1.57142857142857
-10,pr2,0.6,88,1.20686072491628,1.20764392974276,1.15218695004646,1.24720071719699,-1.42857142857143
-10,pr4,0.6,95,1.18806769185601,1.18999605328474,1.133630023742,1.22718355040498,-1.42857142857143
-10,pr6,0.6,95,1.16847648830665,1.17321508278862,1.11378070283234,1.2077778838816,-1.42857142857143
-10,pr8,0.6,90,1.16665615311737,1.17534321842283,1.10147237662971,1.2106185310703,-1.42857142857143
-9,pr2,0.6,88,1.19629438424166,1.19848204208418,1.1407061479859,1.23584837501279,-1.28571428571429
-9,pr4,0.6,95,1.16928167771668,1.17246457293426,1.11198009371871,1.21010615816464,-1.28571428571429
-9,pr6,0.6,95,1.14042536703462,1.14627333379049,1.08155459465776,1.18552444957748,-1.28571428571429
-9,pr8,0.6,90,1.1262145379832,1.13204922884852,1.05512951091761,1.17643492748825,-1.28571428571429
-8,pr2,0.6,88,1.18422529253183,1.18680747565922,1.12664528216776,1.22733903017669,-1.14285714285714
-8,pr4,0.6,95,1.14765255830336,1.15324879323835,1.08759816976904,1.18964083252245,-1.14285714285714
-8,pr6,0.6,95,1.10801761391008,1.11314184050666,1.04872000638854,1.15295944623428,-1.14285714285714
-8,pr8,0.6,90,1.07852158038765,1.08370005107551,1.00438665356826,1.13623152027864,-1.14285714285714
-7,pr2,0.6,88,1.17113497379218,1.17486418129085,1.10988387659169,1.21766820746742,-1
-7,pr4,0.6,95,1.12411577020561,1.12960325418307,1.06279151509575,1.17291790425384,-1
-7,pr6,0.6,95,1.0726675138262,1.07818011803487,1.01410462507501,1.12201504982661,-1
-7,pr8,0.6,90,1.02577661732304,1.02909890737614,0.951465615888959,1.08776813785103,-1
-6,pr2,0.6,88,1.15764296126791,1.16354476861931,1.09370789245833,1.20296458111237,-0.857142857142857
-6,pr4,0.6,95,1.09983545969483,1.10517716665705,1.03911143435046,1.14756428228995,-0.857142857142857
-6,pr6,0.6,95,1.03608409405305,1.03961736719445,0.97753746412227,1.08919532656618,-0.857142857142857
-6,pr8,0.6,90,0.970605256032529,0.972161965835538,0.897590912272796,1.03403454228593,-0.857142857142857
-5,pr2,0.6,88,1.14432777577977,1.14794470613435,1.07911676364656,1.19373935078817,-0.714285714285714
-5,pr4,0.6,95,1.07586812778906,1.07891091489537,1.01417216833218,1.12428987886556,-0.714285714285714
-5,pr6,0.6,95,0.999876702293691,1.00157094940472,0.941012958552768,1.05373328871271,-0.714285714285714
-5,pr8,0.6,90,0.915414098386573,0.917943199095146,0.844898684175174,0.978511063440294,-0.714285714285714
-4,pr2,0.6,88,1.13164851154775,1.13300704524287,1.06561399976644,1.18293259439391,-0.571428571428571
-4,pr4,0.6,95,1.05307298849964,1.05811988983692,0.991528661552953,1.10284939429865,-0.571428571428571
-4,pr6,0.6,95,0.965294225057547,0.967886708412159,0.907214987670167,1.02087782062963,-0.571428571428571
-4,pr8,0.6,90,0.86208332663646,0.863551393375559,0.794357991042089,0.923325761575125,-0.571428571428571
-3,pr2,0.6,88,1.11982771666064,1.12185536112749,1.05423863548359,1.17050818454102,-0.428571428571429
-3,pr4,0.6,95,1.03198477964652,1.03603433462981,0.971102955813263,1.08307796006743,-0.428571428571429
-3,pr6,0.6,95,0.933157618293169,0.935765251164334,0.875771747172386,0.990730782490468,-0.428571428571429
-3,pr8,0.6,90,0.811724893665249,0.812019232426381,0.746932833559681,0.872841450857813,-0.428571428571429
-2,pr2,0.6,88,1.10894669678238,1.10968978134537,1.04577320713605,1.1641019558898,-0.285714285714286
-2,pr4,0.6,95,1.01287182876805,1.01486062353363,0.952540157690279,1.06660111939013,-0.285714285714286
-2,pr6,0.6,95,0.903806378816499,0.903685590099151,0.847371044348918,0.961577976161765,-0.285714285714286
-2,pr8,0.6,90,0.764892110628942,0.766964013374621,0.702443288902195,0.826227470012224,-0.285714285714286
-1,pr2,0.6,88,1.09897766924205,1.09961963390525,1.0371432470819,1.15485008275286,-0.142857142857143
-1,pr4,0.6,95,0.995759480138402,0.997837170560827,0.937064534316876,1.04714207282522,-0.142857142857143
-1,pr6,0.6,95,0.877319608871297,0.879403352537109,0.821229712844915,0.933295925543541,-0.142857142857143
-1,pr8,0.6,90,0.721595232726858,0.72483029269388,0.659499936661273,0.783958478531869,-0.142857142857143
0,pr2,0.6,88,1.08983029079227,1.08721222402466,1.02996090644827,1.14337099437216,0
0,pr4,0.6,95,0.980558053205386,0.983449867254614,0.924554997919289,1.03085142338406,0
0,pr6,0.6,95,0.853526840945833,0.857119138253622,0.79763961591412,0.907569062033947,0
0,pr8,0.6,90,0.68153386130478,0.684499617085223,0.618394546963468,0.745916126245508,0
1,pr2,0.6,88,1.08142191086014,1.07867495375893,1.02354822896222,1.13607103413498,0.142857142857143
1,pr4,0.6,95,0.967066559820365,0.968828315820494,0.912436637702428,1.01723201543518,0.142857142857143
1,pr6,0.6,95,0.832154207882386,0.833969434838001,0.777473900060192,0.886436567030347,0.142857142857143
1,pr8,0.6,90,0.644332183773027,0.647244988229022,0.576855093471323,0.712008230257656,0.142857142857143
2,pr2,0.6,88,1.07366359466343,1.07119406318497,1.01789979234265,1.13018136881732,0.285714285714286
2,pr4,0.6,95,0.955140682087692,0.956355205020726,0.901361855742753,1.00421327462299,0.285714285714286
2,pr6,0.6,95,0.8129067589201,0.814050586903021,0.759105796604302,0.866188203905744,0.285714285714286
2,pr8,0.6,90,0.609641993305094,0.611655696078847,0.539912886688857,0.67913445803733,0.285714285714286
3,pr2,0.6,88,1.06655869936074,1.0638300143774,1.01234614009012,1.12042874024379,0.428571428571429
3,pr4,0.6,95,0.944677230906295,0.944391378798844,0.891834732613658,0.992820578469811,0.428571428571429
3,pr6,0.6,95,0.795623353851257,0.79710737223605,0.741392499324501,0.84890446686193,0.428571428571429
3,pr8,0.6,90,0.577362981638604,0.578733190720882,0.503830308850153,0.646590658536073,0.428571428571429
4,pr2,0.6,88,1.0601383781036,1.05884277181502,1.00953759995405,1.11135501307048,0.571428571428571
4,pr4,0.6,95,0.935664645133158,0.933841766189447,0.8856312811196,0.983511825163132,0.571428571428571
4,pr6,0.6,95,0.78038421679742,0.78022372911851,0.726936126305146,0.832251576860316,0.571428571428571
4,pr8,0.6,90,0.547710948359876,0.54689111403477,0.474611138487256,0.618588509454471,0.571428571428571
5,pr2,0.6,88,1.0545298790685,1.05525330170556,1.00721593274549,1.10779501844504,0.714285714285714
5,pr4,0.6,95,0.928294968753759,0.925832119081164,0.882399129072245,0.974539231474951,0.714285714285714
5,pr6,0.6,95,0.767518714322323,0.766076555177426,0.717033906073286,0.817263967832682,0.714285714285714
5,pr8,0.6,90,0.521212077231543,0.515448349506369,0.449015924222118,0.594326051562993,0.714285714285714
6,pr2,0.6,88,1.04980593942727,1.04949231032053,1.00576209322057,1.099571976431,0.857142857142857
6,pr4,0.6,95,0.922837297717421,0.921534769065892,0.880063770799371,0.967435115977898,0.857142857142857
6,pr6,0.6,95,0.757579338299606,0.755036456547947,0.71148112131984,0.80694597310609,0.857142857142857
6,pr8,0.6,90,0.498782325362615,0.495436505061987,0.427576418166468,0.572768282271935,0.857142857142857
7,pr2,0.6,88,1.04600985008776,1.04573907663912,1.00684092518398,1.09111543622219,1
7,pr4,0.6,95,0.919563440906909,0.919208645128229,0.880662674540093,0.962996406071599,1
7,pr6,0.6,95,0.751243439957388,0.748399798636695,0.709868257808816,0.798656982705034,1
7,pr8,0.6,90,0.481582900392369,0.474282301683777,0.415260710296224,0.554370158856824,1
8,pr2,0.6,88,1.0430899725896,1.04340154885616,1.00607350042546,1.08324985717294,1.14285714285714
8,pr4,0.6,95,0.918640725708417,0.918432626447998,0.879832704671641,0.959565223517823,1.14285714285714
8,pr6,0.6,95,0.749187314894785,0.745843567297258,0.70844293372054,0.796294827208424,1.14285714285714
8,pr8,0.6,90,0.470942577299586,0.466916703854736,0.406510880073267,0.545181052294733,1.14285714285714
9,pr2,0.6,88,1.04093156055418,1.04086480464639,1.00324094637186,1.07965998804644,1.28571428571429
9,pr4,0.6,95,0.920099079467846,0.920373211330189,0.879729395967745,0.958362763844133,1.28571428571429
9,pr6,0.6,95,0.751886566059567,0.749297586836436,0.708080573486477,0.794438161943013,1.28571428571429
9,pr8,0.6,90,0.468240593496549,0.464633153245912,0.407466207418089,0.540037844725139,1.28571428571429
10,pr2,0.6,88,1.03940243288049,1.04086005852626,1.00055923501403,1.07751295792382,1.42857142857143
10,pr4,0.6,95,0.923742588370575,0.923719264451758,0.884226907557347,0.959430451108541,1.42857142857143
10,pr6,0.6,95,0.759515955659887,0.757341422687798,0.716078294332924,0.802661499231964,1.42857142857143
10,pr8,0.6,90,0.474860633943773,0.47253242413464,0.407708079224475,0.542712481350337,1.42857142857143
11,pr2,0.6,88,1.03836457831824,1.04039281661216,0.999610501336568,1.07555824001318,1.57142857142857
11,pr4,0.6,95,0.929148566666246,0.929430987584976,0.892926471524816,0.963634939814899,1.57142857142857
11,pr6,0.6,95,0.77173969621315,0.771175078734799,0.732486965064193,0.81657604585707,1.57142857142857
11,pr8,0.6,90,0.491788177998868,0.490706360802739,0.430228292014948,0.565341021256336,1.57142857142857
12,pr2,0.6,88,1.03760247805808,1.04064559557624,0.999062666374908,1.0755152602665,1.71428571428571
12,pr4,0.6,95,0.935653472555604,0.93659812352889,0.900485608501457,0.966997132910143,1.71428571428571
12,pr6,0.6,95,0.78753404961401,0.787128697741818,0.745898387458378,0.829277074428088,1.71428571428571
12,pr8,0.6,90,0.519336521780307,0.52072221326169,0.450372644256371,0.592278879922312,1.71428571428571
13,pr2,0.6,88,1.03685679838321,1.03801388710597,0.996949732297545,1.07672717677808,1.85714285714286
13,pr4,0.6,95,0.94247422490161,0.945160018026029,0.909238178992846,0.9731058899775,1.85714285714286
13,pr6,0.6,95,0.805359419117959,0.804266415751137,0.768955059957834,0.841915372480355,1.85714285714286
13,pr8,0.6,90,0.556452141427696,0.558178843230171,0.479794637434519,0.621649523469783,1.85714285714286
14,pr2,0.6,88,1.03584736212753,1.03763315225211,0.996366133039085,1.07960487537364,2
14,pr4,0.6,95,0.94878160644165,0.952531967710065,0.915302399540344,0.978259916075777,2
14,pr6,0.6,95,0.823390956092214,0.823994078355198,0.786501383334215,0.855512926521845,2
14,pr8,0.6,90,0.600649359906598,0.599197884413504,0.53281601157283,0.658342668314973,2
15,pr2,0.6,88,1.03438998278277,1.03526915254206,0.993205373265436,1.07900323829289,2.14285714285714
15,pr4,0.6,95,0.953983347139059,0.957766309987479,0.920951723898715,0.983247867625243,2.14285714285714
15,pr6,0.6,95,0.83995978263398,0.839382447585405,0.807624721086671,0.868794811822236,2.14285714285714
15,pr8,0.6,90,0.648169634525112,0.646070299368526,0.588433179886157,0.705627269345354,2.14285714285714
16,pr2,0.6,88,1.03244188382862,1.03302269817983,0.987920705869707,1.08119773718411,2.28571428571429
16,pr4,0.6,95,0.957762444386005,0.961279596857017,0.922437137039897,0.989059927887197,2.28571428571429
16,pr6,0.6,95,0.853958769416455,0.855589269234361,0.824778044823442,0.878628517355227,2.28571428571429
16,pr8,0.6,90,0.694673693532224,0.695607051913286,0.641603710599504,0.761831231971225,2.28571428571429
17,pr2,0.6,88,1.03002627650397,1.03020576510089,0.98310033245283,1.07834670236005,2.42857142857143
17,pr4,0.6,95,0.960133872426676,0.961278022946228,0.920687673975442,0.994639878879493,2.42857142857143
17,pr6,0.6,95,0.864833691471254,0.867057548187706,0.836635199153271,0.88931788209541,2.42857142857143
17,pr8,0.6,90,0.736492344864853,0.729850908496641,0.682925311636851,0.806518202641672,2.42857142857143
18,pr2,0.6,88,1.027194657121,1.02856429103003,0.978128536736203,1.07431188236279,2.57142857142857
18,pr4,0.6,95,0.961281535278484,0.962283518934351,0.920166413473834,0.996283484462456,2.57142857142857
18,pr6,0.6,95,0.872689900358034,0.875254341778168,0.842455629607985,0.89823055544254,2.57142857142857
18,pr8,0.6,90,0.771048779702783,0.765727359536981,0.71054422799268,0.846861187504749,2.57142857142857
19,pr2,0.6,88,1.02399088526445,1.02529652702843,0.973112776396664,1.07158637567137,2.71428571428571
19,pr4,0.6,95,0.961448247038853,0.963058752658966,0.917013038496096,0.996581351311734,2.71428571428571
19,pr6,0.6,95,0.877893730315845,0.882599132476555,0.845692269358794,0.903785649188902,2.71428571428571
19,pr8,0.6,90,0.797359821480039,0.792307397361386,0.737231301174659,0.874490205148096,2.71428571428571
20,pr2,0.6,88,1.02046024873091,1.02253176162324,0.973168575376395,1.06974015717194,2.85714285714286
20,pr4,0.6,95,0.960869919640537,0.96130171247353,0.918068215415374,0.996842566821656,2.85714285714286
20,pr6,0.6,95,0.880887493901312,0.885272310776156,0.845696644223004,0.907872409767794,2.85714285714286
20,pr8,0.6,90,0.815604891725417,0.809188889297826,0.760622256112849,0.891356210295716,2.85714285714286
21,pr2,0.6,88,1.01666525886862,1.01853994421393,0.971103795440109,1.0652877441596,3
21,pr4,0.6,95,0.959734030224313,0.959974015817065,0.916494279081176,0.995085437006874,3
21,pr6,0.6,95,0.882188771360415,0.887394778003698,0.845406748960367,0.910962768313308,3
21,pr8,0.6,90,0.826841124459467,0.822761478191136,0.770497557052717,0.896401626125761,3
22,pr2,0.6,88,1.01266819386005,1.01672667577712,0.963791524974059,1.06094153921526,3.14285714285714
22,pr4,0.6,95,0.958219198672151,0.959602771480837,0.9149954145726,0.994449346401826,3.14285714285714
22,pr6,0.6,95,0.882130564278863,0.886611305304779,0.844310090716512,0.911096646246228,3.14285714285714
22,pr8,0.6,90,0.832376185683773,0.828638735333751,0.778335072576797,0.896532745844539,3.14285714285714
23,pr2,0.6,88,1.00861304408283,1.01194552084342,0.960848121633317,1.0535846966604,3.28571428571429
23,pr4,0.6,95,0.956475344505581,0.959925429309093,0.916271466365821,0.994360500158512,3.28571428571429
23,pr6,0.6,95,0.881171786054901,0.883075973768833,0.84442328848743,0.910832437437853,3.28571428571429
23,pr8,0.6,90,0.833539809900279,0.832161491606855,0.782129448849816,0.890010985195583,3.28571428571429
24,pr2,0.6,88,1.00461019363513,1.00956846487774,0.955753935507746,1.04681133189417,3.42857142857143
24,pr4,0.6,95,0.954700859737884,0.957327817748181,0.918365285033827,0.990864560288589,3.42857142857143
24,pr6,0.6,95,0.879680012195702,0.880805394212262,0.845423288068534,0.910994297700514,3.42857142857143
24,pr8,0.6,90,0.831533784265829,0.831677780094216,0.783310114802669,0.880725591644406,3.42857142857143
25,pr2,0.6,88,1.00075200800663,1.00425587974967,0.950273337308857,1.04234805010098,3.57142857142857
25,pr4,0.6,95,0.952992603785114,0.956359594107266,0.915807201470714,0.987968719936345,3.57142857142857
25,pr6,0.6,95,0.877999075997331,0.879098353146252,0.843856494883123,0.908878336100041,3.57142857142857
25,pr8,0.6,90,0.827371700857746,0.824096774041221,0.783245174616486,0.871340576777268,3.57142857142857
26,pr2,0.6,88,0.997040818056854,0.999279367483586,0.947909612895088,1.03975888853744,3.71428571428571
26,pr4,0.6,95,0.951434836821308,0.952678114883622,0.916369154559988,0.984723179413973,3.71428571428571
26,pr6,0.6,95,0.876364200190388,0.880006803670589,0.845410414718527,0.90642722449711,3.71428571428571
26,pr8,0.6,90,0.82209575948979,0.829557432727173,0.77937331837189,0.860590962644034,3.71428571428571
27,pr2,0.6,88,0.993441051423704,0.993887937420384,0.947601409891099,1.03314944568592,3.85714285714286
27,pr4,0.6,95,0.949980048413739,0.949494370661026,0.913527233537748,0.980425423824083,3.85714285714286
27,pr6,0.6,95,0.87481135939048,0.87663913401431,0.845258024984121,0.902644478636279,3.85714285714286
27,pr8,0.6,90,0.816197469575248,0.822364460932489,0.77146407180673,0.851702037562356,3.85714285714286
28,pr2,0.6,88,0.989877478756263,0.989175367936189,0.947049951384715,1.02818359471408,4
28,pr4,0.6,95,0.948556917551043,0.947863099508318,0.913623323394098,0.979032634211798,4
28,pr6,0.6,95,0.87330511029202,0.873492015893612,0.845265790813216,0.902008032368787,4
28,pr8,0.6,90,0.810087838796733,0.812830099871265,0.766407802232726,0.843893677896086,4
29,pr2,0.6,88,0.986290168360358,0.985097030699257,0.944772129806857,1.02366712940433,4.14285714285714
29,pr4,0.6,95,0.9470909688224,0.94725074199796,0.915329167099909,0.976865848614455,4.14285714285714
29,pr6,0.6,95,0.871834162338255,0.872005754522946,0.841996626518404,0.898113302666734,4.14285714285714
29,pr8,0.6,90,0.803950620472174,0.80853491040991,0.762085758891894,0.83939013499193,4.14285714285714
30,pr2,0.6,88,0.982658936145623,0.980784035444225,0.945723601778257,1.02056707518231,4.28571428571429
30,pr4,0.6,95,0.945574945432631,0.946508994855241,0.917891596309005,0.974151340199534,4.28571428571429
30,pr6,0.6,95,0.870292892720874,0.869844419200728,0.842023868413835,0.896147367365567,4.28571428571429
30,pr8,0.6,90,0.797911487054783,0.800060086434892,0.759054997027612,0.834452038244567,4.28571428571429
31,pr2,0.6,88,0.978995779237225,0.976847407137189,0.945044923750494,1.01989534949349,4.42857142857143
31,pr4,0.6,95,0.944035177549773,0.944162663240003,0.919903711557623,0.974517650784256,4.42857142857143
31,pr6,0.6,95,0.868709498235664,0.86969260823118,0.839391448038409,0.893428280198196,4.42857142857143
31,pr8,0.6,90,0.791894519245628,0.793056599200833,0.752819927875726,0.828307268382471,4.42857142857143
32,pr2,0.6,88,0.975326951673342,0.973616887467274,0.940217640466917,1.01622860395633,4.57142857142857
32,pr4,0.6,95,0.94250673702865,0.942819743054145,0.91678189416508,0.975528903858583,4.57142857142857
32,pr6,0.6,95,0.867181832942562,0.870809800233315,0.837816631757702,0.892006703106917,4.57142857142857
32,pr8,0.6,90,0.785825144336328,0.786750669964724,0.73938933600477,0.828158488319849,4.57142857142857
33,pr2,0.6,88,0.971690286569651,0.968242507842087,0.935539562180464,1.00917379983988,4.71428571428571
33,pr4,0.6,95,0.941040018704186,0.94091337896452,0.913526778647802,0.97272058345879,4.71428571428571
33,pr6,0.6,95,0.865693656883456,0.868234719791169,0.833229529690033,0.895029999180411,4.71428571428571
33,pr8,0.6,90,0.779753631215539,0.779554125647161,0.733758882700672,0.822766849479199,4.71428571428571
34,pr2,0.6,88,0.968154005352131,0.96525243870268,0.930224138167551,1.00597368656916,4.85714285714286
34,pr4,0.6,95,0.939682378105991,0.938915416951365,0.910267192725236,0.97340232473636,4.85714285714286
34,pr6,0.6,95,0.864326183769651,0.865824967440241,0.830595200617922,0.894786963180418,4.85714285714286
34,pr8,0.6,90,0.773706429364128,0.77170621844525,0.732166735296123,0.818663372370024,4.85714285714286
35,pr2,0.6,88,0.964752778163121,0.961222612641476,0.923164687035005,1.0017391816915,5
35,pr4,0.6,95,0.93842998408805,0.939850914109063,0.906751213380853,0.974023672220557,5
35,pr6,0.6,95,0.863254352770968,0.865077245595047,0.828838434667627,0.894824868868586,5
35,pr8,0.6,90,0.767869871820451,0.763474036493454,0.72642703548082,0.808782243307693,5
36,pr2,0.6,88,0.961522624326794,0.960767390467628,0.916672718311602,1.00083874842923,5.14285714285714
36,pr4,0.6,95,0.937356055779904,0.938245187911377,0.902559096695721,0.974872645682628,5.14285714285714
36,pr6,0.6,95,0.862483811935727,0.863625906777175,0.82866764602047,0.897283024136,5.14285714285714
36,pr8,0.6,90,0.762676719291205,0.760934365823745,0.719881177784441,0.808340897072187,5.14285714285714
37,pr2,0.6,88,0.958399266952779,0.960028755403498,0.910972787456735,0.996708407895533,5.28571428571429
37,pr4,0.6,95,0.936448950634408,0.937347349999633,0.898291727792905,0.975756670459285,5.28571428571429
37,pr6,0.6,95,0.862114751261343,0.863096722212736,0.827934095094506,0.900483143931541,5.28571428571429
37,pr8,0.6,90,0.758233638566969,0.757299984134556,0.712176448881826,0.801531016037857,5.28571428571429
38,pr2,0.6,88,0.955293953539401,0.956313217969097,0.909202137712715,0.991250289335258,5.42857142857143
38,pr4,0.6,95,0.935598150345435,0.934119420042371,0.894834960883596,0.975025163194314,5.42857142857143
38,pr6,0.6,95,0.861946751243754,0.864368446177454,0.823427354771527,0.899214767370419,5.42857142857143
